Time(t)	 Analytic	 RK-4 
8.190000	 488.288050	 488.288050
8.200000	 488.620000	 488.620000
8.210000	 488.952050	 488.952050
8.220000	 489.284200	 489.284200
8.230000	 489.616450	 489.616450
8.240000	 489.948800	 489.948800
8.250000	 490.281250	 490.281250
8.260000	 490.613800	 490.613800
8.270000	 490.946450	 490.946450
8.280000	 491.279200	 491.279200
8.290000	 491.612050	 491.612050
8.300000	 491.945000	 491.945000
8.310000	 492.278050	 492.278050
8.320000	 492.611200	 492.611200
8.330000	 492.944450	 492.944450
8.340000	 493.277800	 493.277800
8.350000	 493.611250	 493.611250
8.360000	 493.944800	 493.944800
8.370000	 494.278450	 494.278450
8.380000	 494.612200	 494.612200
8.390000	 494.946050	 494.946050
8.400000	 495.280000	 495.280000
8.410000	 495.614050	 495.614050
8.420000	 495.948200	 495.948200
8.430000	 496.282450	 496.282450
8.440000	 496.616800	 496.616800
8.450000	 496.951250	 496.951250
8.460000	 497.285800	 497.285800
8.470000	 497.620450	 497.620450
8.480000	 497.955200	 497.955200
8.490000	 498.290050	 498.290050
8.500000	 498.625000	 498.625000
8.510000	 498.960050	 498.960050
8.520000	 499.295200	 499.295200
8.530000	 499.630450	 499.630450
8.540000	 499.965800	 499.965800
8.550000	 500.301250	 500.301250
8.560000	 500.636800	 500.636800
8.570000	 500.972450	 500.972450
8.580000	 501.308200	 501.308200
8.590000	 501.644050	 501.644050
8.600000	 501.980000	 501.980000
8.610000	 502.316050	 502.316050
8.620000	 502.652200	 502.652200
8.630000	 502.988450	 502.988450
8.640000	 503.324800	 503.324800
8.650000	 503.661250	 503.661250
8.660000	 503.997800	 503.997800
8.670000	 504.334450	 504.334450
8.680000	 504.671200	 504.671200
8.690000	 505.008050	 505.008050
8.700000	 505.345000	 505.345000
8.710000	 505.682050	 505.682050
8.720000	 506.019200	 506.019200
8.730000	 506.356450	 506.356450
8.740000	 506.693800	 506.693800
8.750000	 507.031250	 507.031250
8.760000	 507.368800	 507.368800
8.770000	 507.706450	 507.706450
8.780000	 508.044200	 508.044200
8.790000	 508.382050	 508.382050
8.800000	 508.720000	 508.720000
8.810000	 509.058050	 509.058050
8.820000	 509.396200	 509.396200
8.830000	 509.734450	 509.734450
8.840000	 510.072800	 510.072800
8.850000	 510.411250	 510.411250
8.860000	 510.749800	 510.749800
8.870000	 511.088450	 511.088450
8.880000	 511.427200	 511.427200
8.890000	 511.766050	 511.766050
8.900000	 512.105000	 512.105000
8.910000	 512.444050	 512.444050
8.920000	 512.783200	 512.783200
8.930000	 513.122450	 513.122450
8.940000	 513.461800	 513.461800
8.950000	 513.801250	 513.801250
8.960000	 514.140800	 514.140800
8.970000	 514.480450	 514.480450
8.980000	 514.820200	 514.820200
8.990000	 515.160050	 515.160050
9.000000	 515.500000	 515.500000
9.010000	 515.840050	 515.840050
9.020000	 516.180200	 516.180200
9.030000	 516.520450	 516.520450
9.040000	 516.860800	 516.860800
9.050000	 517.201250	 517.201250
9.060000	 517.541800	 517.541800
9.070000	 517.882450	 517.882450
9.080000	 518.223200	 518.223200
9.090000	 518.564050	 518.564050
9.100000	 518.905000	 518.905000
9.110000	 519.246050	 519.246050
9.120000	 519.587200	 519.587200
9.130000	 519.928450	 519.928450
9.140000	 520.269800	 520.269800
9.150000	 520.611250	 520.611250
9.160000	 520.952800	 520.952800
9.170000	 521.294450	 521.294450
9.180000	 521.636200	 521.636200
9.190000	 521.978050	 521.978050
9.200000	 522.320000	 522.320000
9.210000	 522.662050	 522.662050
9.220000	 523.004200	 523.004200
9.230000	 523.346450	 523.346450
9.240000	 523.688800	 523.688800
9.250000	 524.031250	 524.031250
9.260000	 524.373800	 524.373800
9.270000	 524.716450	 524.716450
9.280000	 525.059200	 525.059200
9.290000	 525.402050	 525.402050
9.300000	 525.745000	 525.745000
9.310000	 526.088050	 526.088050
9.320000	 526.431200	 526.431200
9.330000	 526.774450	 526.774450
9.340000	 527.117800	 527.117800
9.350000	 527.461250	 527.461250
9.360000	 527.804800	 527.804800
9.370000	 528.148450	 528.148450
9.380000	 528.492200	 528.492200
9.390000	 528.836050	 528.836050
9.400000	 529.180000	 529.180000
9.410000	 529.524050	 529.524050
9.420000	 529.868200	 529.868200
9.430000	 530.212450	 530.212450
9.440000	 530.556800	 530.556800
9.450000	 530.901250	 530.901250
9.460000	 531.245800	 531.245800
9.470000	 531.590450	 531.590450
9.480000	 531.935200	 531.935200
9.490000	 532.280050	 532.280050
9.500000	 532.625000	 532.625000
9.510000	 532.970050	 532.970050
9.520000	 533.315200	 533.315200
9.530000	 533.660450	 533.660450
9.540000	 534.005800	 534.005800
9.550000	 534.351250	 534.351250
9.560000	 534.696800	 534.696800
9.570000	 535.042450	 535.042450
9.580000	 535.388200	 535.388200
9.590000	 535.734050	 535.734050
9.600000	 536.080000	 536.080000
9.610000	 536.426050	 536.426050
9.620000	 536.772200	 536.772200
9.630000	 537.118450	 537.118450
9.640000	 537.464800	 537.464800
9.650000	 537.811250	 537.811250
9.660000	 538.157800	 538.157800
9.670000	 538.504450	 538.504450
9.680000	 538.851200	 538.851200
9.690000	 539.198050	 539.198050
9.700000	 539.545000	 539.545000
9.710000	 539.892050	 539.892050
9.720000	 540.239200	 540.239200
9.730000	 540.586450	 540.586450
9.740000	 540.933800	 540.933800
9.750000	 541.281250	 541.281250
9.760000	 541.628800	 541.628800
9.770000	 541.976450	 541.976450
9.780000	 542.324200	 542.324200
9.790000	 542.672050	 542.672050
9.800000	 543.020000	 543.020000
9.810000	 543.368050	 543.368050
9.820000	 543.716200	 543.716200
9.830000	 544.064450	 544.064450
9.840000	 544.412800	 544.412800
9.850000	 544.761250	 544.761250
9.860000	 545.109800	 545.109800
9.870000	 545.458450	 545.458450
9.880000	 545.807200	 545.807200
9.890000	 546.156050	 546.156050
9.900000	 546.505000	 546.505000
9.910000	 546.854050	 546.854050
9.920000	 547.203200	 547.203200
9.930000	 547.552450	 547.552450
9.940000	 547.901800	 547.901800
9.950000	 548.251250	 548.251250
9.960000	 548.600800	 548.600800
9.970000	 548.950450	 548.950450
9.980000	 549.300200	 549.300200
9.990000	 549.650050	 549.650050
10.000000	 550.000000	 550.000000
10.010000	 550.350050	 550.350050
10.020000	 550.700200	 550.700200
10.030000	 551.050450	 551.050450
10.040000	 551.400800	 551.400800
10.050000	 551.751250	 551.751250
10.060000	 552.101800	 552.101800
10.070000	 552.452450	 552.452450
10.080000	 552.803200	 552.803200
10.090000	 553.154050	 553.154050
10.100000	 553.505000	 553.505000
10.110000	 553.856050	 553.856050
10.120000	 554.207200	 554.207200
10.130000	 554.558450	 554.558450
10.140000	 554.909800	 554.909800
10.150000	 555.261250	 555.261250
10.160000	 555.612800	 555.612800
10.170000	 555.964450	 555.964450
10.180000	 556.316200	 556.316200
10.190000	 556.668050	 556.668050
10.200000	 557.020000	 557.020000
10.210000	 557.372050	 557.372050
10.220000	 557.724200	 557.724200
10.230000	 558.076450	 558.076450
10.240000	 558.428800	 558.428800
10.250000	 558.781250	 558.781250
10.260000	 559.133800	 559.133800
10.270000	 559.486450	 559.486450
10.280000	 559.839200	 559.839200
10.290000	 560.192050	 560.192050
10.300000	 560.545000	 560.545000
10.310000	 560.898050	 560.898050
10.320000	 561.251200	 561.251200
10.330000	 561.604450	 561.604450
10.340000	 561.957800	 561.957800
10.350000	 562.311250	 562.311250
10.360000	 562.664800	 562.664800
10.370000	 563.018450	 563.018450
10.380000	 563.372200	 563.372200
10.390000	 563.726050	 563.726050
10.400000	 564.080000	 564.080000
10.410000	 564.434050	 564.434050
10.420000	 564.788200	 564.788200
10.430000	 565.142450	 565.142450
10.440000	 565.496800	 565.496800
10.450000	 565.851250	 565.851250
10.460000	 566.205800	 566.205800
10.470000	 566.560450	 566.560450
10.480000	 566.915200	 566.915200
10.490000	 567.270050	 567.270050
10.500000	 567.625000	 567.625000
10.510000	 567.980050	 567.980050
10.520000	 568.335200	 568.335200
10.530000	 568.690450	 568.690450
10.540000	 569.045800	 569.045800
10.550000	 569.401250	 569.401250
10.560000	 569.756800	 569.756800
10.570000	 570.112450	 570.112450
10.580000	 570.468200	 570.468200
10.590000	 570.824050	 570.824050
10.600000	 571.180000	 571.180000
10.610000	 571.536050	 571.536050
10.620000	 571.892200	 571.892200
10.630000	 572.248450	 572.248450
10.640000	 572.604800	 572.604800
10.650000	 572.961250	 572.961250
10.660000	 573.317800	 573.317800
10.670000	 573.674450	 573.674450
10.680000	 574.031200	 574.031200
10.690000	 574.388050	 574.388050
10.700000	 574.745000	 574.745000
10.710000	 575.102050	 575.102050
10.720000	 575.459200	 575.459200
10.730000	 575.816450	 575.816450
10.740000	 576.173800	 576.173800
10.750000	 576.531250	 576.531250
10.760000	 576.888800	 576.888800
10.770000	 577.246450	 577.246450
10.780000	 577.604200	 577.604200
10.790000	 577.962050	 577.962050
10.800000	 578.320000	 578.320000
10.810000	 578.678050	 578.678050
10.820000	 579.036200	 579.036200
10.830000	 579.394450	 579.394450
10.840000	 579.752800	 579.752800
10.850000	 580.111250	 580.111250
10.860000	 580.469800	 580.469800
10.870000	 580.828450	 580.828450
10.880000	 581.187200	 581.187200
10.890000	 581.546050	 581.546050
10.900000	 581.905000	 581.905000
10.910000	 582.264050	 582.264050
10.920000	 582.623200	 582.623200
10.930000	 582.982450	 582.982450
10.940000	 583.341800	 583.341800
10.950000	 583.701250	 583.701250
10.960000	 584.060800	 584.060800
10.970000	 584.420450	 584.420450
10.980000	 584.780200	 584.780200
10.990000	 585.140050	 585.140050
11.000000	 585.500000	 585.500000
11.010000	 585.860050	 585.860050
11.020000	 586.220200	 586.220200
11.030000	 586.580450	 586.580450
11.040000	 586.940800	 586.940800
11.050000	 587.301250	 587.301250
11.060000	 587.661800	 587.661800
11.070000	 588.022450	 588.022450
11.080000	 588.383200	 588.383200
11.090000	 588.744050	 588.744050
11.100000	 589.105000	 589.105000
11.110000	 589.466050	 589.466050
11.120000	 589.827200	 589.827200
11.130000	 590.188450	 590.188450
11.140000	 590.549800	 590.549800
11.150000	 590.911250	 590.911250
11.160000	 591.272800	 591.272800
11.170000	 591.634450	 591.634450
11.180000	 591.996200	 591.996200
11.190000	 592.358050	 592.358050
11.200000	 592.720000	 592.720000
11.210000	 593.082050	 593.082050
11.220000	 593.444200	 593.444200
11.230000	 593.806450	 593.806450
11.240000	 594.168800	 594.168800
11.250000	 594.531250	 594.531250
11.260000	 594.893800	 594.893800
11.270000	 595.256450	 595.256450
11.280000	 595.619200	 595.619200
11.290000	 595.982050	 595.982050
11.300000	 596.345000	 596.345000
11.310000	 596.708050	 596.708050
11.320000	 597.071200	 597.071200
11.330000	 597.434450	 597.434450
11.340000	 597.797800	 597.797800
11.350000	 598.161250	 598.161250
11.360000	 598.524800	 598.524800
11.370000	 598.888450	 598.888450
11.380000	 599.252200	 599.252200
11.390000	 599.616050	 599.616050
11.400000	 599.980000	 599.980000
11.410000	 600.344050	 600.344050
11.420000	 600.708200	 600.708200
11.430000	 601.072450	 601.072450
11.440000	 601.436800	 601.436800
11.450000	 601.801250	 601.801250
11.460000	 602.165800	 602.165800
11.470000	 602.530450	 602.530450
11.480000	 602.895200	 602.895200
11.490000	 603.260050	 603.260050
11.500000	 603.625000	 603.625000
11.510000	 603.990050	 603.990050
11.520000	 604.355200	 604.355200
11.530000	 604.720450	 604.720450
11.540000	 605.085800	 605.085800
11.550000	 605.451250	 605.451250
11.560000	 605.816800	 605.816800
11.570000	 606.182450	 606.182450
11.580000	 606.548200	 606.548200
11.590000	 606.914050	 606.914050
11.600000	 607.280000	 607.280000
11.610000	 607.646050	 607.646050
11.620000	 608.012200	 608.012200
11.630000	 608.378450	 608.378450
11.640000	 608.744800	 608.744800
11.650000	 609.111250	 609.111250
11.660000	 609.477800	 609.477800
11.670000	 609.844450	 609.844450
11.680000	 610.211200	 610.211200
11.690000	 610.578050	 610.578050
11.700000	 610.945000	 610.945000
11.710000	 611.312050	 611.312050
11.720000	 611.679200	 611.679200
11.730000	 612.046450	 612.046450
11.740000	 612.413800	 612.413800
11.750000	 612.781250	 612.781250
11.760000	 613.148800	 613.148800
11.770000	 613.516450	 613.516450
11.780000	 613.884200	 613.884200
11.790000	 614.252050	 614.252050
11.800000	 614.620000	 614.620000
11.810000	 614.988050	 614.988050
11.820000	 615.356200	 615.356200
11.830000	 615.724450	 615.724450
11.840000	 616.092800	 616.092800
11.850000	 616.461250	 616.461250
11.860000	 616.829800	 616.829800
11.870000	 617.198450	 617.198450
11.880000	 617.567200	 617.567200
11.890000	 617.936050	 617.936050
11.900000	 618.305000	 618.305000
11.910000	 618.674050	 618.674050
11.920000	 619.043200	 619.043200
11.930000	 619.412450	 619.412450
11.940000	 619.781800	 619.781800
11.950000	 620.151250	 620.151250
11.960000	 620.520800	 620.520800
11.970000	 620.890450	 620.890450
11.980000	 621.260200	 621.260200
11.990000	 621.630050	 621.630050
12.000000	 622.000000	 622.000000
12.010000	 622.370050	 622.370050
12.020000	 622.740200	 622.740200
12.030000	 623.110450	 623.110450
12.040000	 623.480800	 623.480800
12.050000	 623.851250	 623.851250
12.060000	 624.221800	 624.221800
12.070000	 624.592450	 624.592450
12.080000	 624.963200	 624.963200
12.090000	 625.334050	 625.334050
12.100000	 625.705000	 625.705000
12.110000	 626.076050	 626.076050
12.120000	 626.447200	 626.447200
12.130000	 626.818450	 626.818450
12.140000	 627.189800	 627.189800
12.150000	 627.561250	 627.561250
12.160000	 627.932800	 627.932800
12.170000	 628.304450	 628.304450
12.180000	 628.676200	 628.676200
12.190000	 629.048050	 629.048050
12.200000	 629.420000	 629.420000
12.210000	 629.792050	 629.792050
12.220000	 630.164200	 630.164200
12.230000	 630.536450	 630.536450
12.240000	 630.908800	 630.908800
12.250000	 631.281250	 631.281250
12.260000	 631.653800	 631.653800
12.270000	 632.026450	 632.026450
12.280000	 632.399200	 632.399200
12.290000	 632.772050	 632.772050
12.300000	 633.145000	 633.145000
12.310000	 633.518050	 633.518050
12.320000	 633.891200	 633.891200
12.330000	 634.264450	 634.264450
12.340000	 634.637800	 634.637800
12.350000	 635.011250	 635.011250
12.360000	 635.384800	 635.384800
12.370000	 635.758450	 635.758450
12.380000	 636.132200	 636.132200
12.390000	 636.506050	 636.506050
12.400000	 636.880000	 636.880000
12.410000	 637.254050	 637.254050
12.420000	 637.628200	 637.628200
12.430000	 638.002450	 638.002450
12.440000	 638.376800	 638.376800
12.450000	 638.751250	 638.751250
12.460000	 639.125800	 639.125800
12.470000	 639.500450	 639.500450
12.480000	 639.875200	 639.875200
12.490000	 640.250050	 640.250050
12.500000	 640.625000	 640.625000
12.510000	 641.000050	 641.000050
12.520000	 641.375200	 641.375200
12.530000	 641.750450	 641.750450
12.540000	 642.125800	 642.125800
12.550000	 642.501250	 642.501250
12.560000	 642.876800	 642.876800
12.570000	 643.252450	 643.252450
12.580000	 643.628200	 643.628200
12.590000	 644.004050	 644.004050
12.600000	 644.380000	 644.380000
12.610000	 644.756050	 644.756050
12.620000	 645.132200	 645.132200
12.630000	 645.508450	 645.508450
12.640000	 645.884800	 645.884800
12.650000	 646.261250	 646.261250
12.660000	 646.637800	 646.637800
12.670000	 647.014450	 647.014450
12.680000	 647.391200	 647.391200
12.690000	 647.768050	 647.768050
12.700000	 648.145000	 648.145000
12.710000	 648.522050	 648.522050
12.720000	 648.899200	 648.899200
12.730000	 649.276450	 649.276450
12.740000	 649.653800	 649.653800
12.750000	 650.031250	 650.031250
12.760000	 650.408800	 650.408800
12.770000	 650.786450	 650.786450
12.780000	 651.164200	 651.164200
12.790000	 651.542050	 651.542050
12.800000	 651.920000	 651.920000
12.810000	 652.298050	 652.298050
12.820000	 652.676200	 652.676200
12.830000	 653.054450	 653.054450
12.840000	 653.432800	 653.432800
12.850000	 653.811250	 653.811250
12.860000	 654.189800	 654.189800
12.870000	 654.568450	 654.568450
12.880000	 654.947200	 654.947200
12.890000	 655.326050	 655.326050
12.900000	 655.705000	 655.705000
12.910000	 656.084050	 656.084050
12.920000	 656.463200	 656.463200
12.930000	 656.842450	 656.842450
12.940000	 657.221800	 657.221800
12.950000	 657.601250	 657.601250
12.960000	 657.980800	 657.980800
12.970000	 658.360450	 658.360450
12.980000	 658.740200	 658.740200
12.990000	 659.120050	 659.120050
13.000000	 659.500000	 659.500000
13.010000	 659.880050	 659.880050
13.020000	 660.260200	 660.260200
13.030000	 660.640450	 660.640450
13.040000	 661.020800	 661.020800
13.050000	 661.401250	 661.401250
13.060000	 661.781800	 661.781800
13.070000	 662.162450	 662.162450
13.080000	 662.543200	 662.543200
13.090000	 662.924050	 662.924050
13.100000	 663.305000	 663.305000
13.110000	 663.686050	 663.686050
13.120000	 664.067200	 664.067200
13.130000	 664.448450	 664.448450
13.140000	 664.829800	 664.829800
13.150000	 665.211250	 665.211250
13.160000	 665.592800	 665.592800
13.170000	 665.974450	 665.974450
13.180000	 666.356200	 666.356200
13.190000	 666.738050	 666.738050
13.200000	 667.120000	 667.120000
13.210000	 667.502050	 667.502050
13.220000	 667.884200	 667.884200
13.230000	 668.266450	 668.266450
13.240000	 668.648800	 668.648800
13.250000	 669.031250	 669.031250
13.260000	 669.413800	 669.413800
13.270000	 669.796450	 669.796450
13.280000	 670.179200	 670.179200
13.290000	 670.562050	 670.562050
13.300000	 670.945000	 670.945000
13.310000	 671.328050	 671.328050
13.320000	 671.711200	 671.711200
13.330000	 672.094450	 672.094450
13.340000	 672.477800	 672.477800
13.350000	 672.861250	 672.861250
13.360000	 673.244800	 673.244800
13.370000	 673.628450	 673.628450
13.380000	 674.012200	 674.012200
13.390000	 674.396050	 674.396050
13.400000	 674.780000	 674.780000
13.410000	 675.164050	 675.164050
13.420000	 675.548200	 675.548200
13.430000	 675.932450	 675.932450
13.440000	 676.316800	 676.316800
13.450000	 676.701250	 676.701250
13.460000	 677.085800	 677.085800
13.470000	 677.470450	 677.470450
13.480000	 677.855200	 677.855200
13.490000	 678.240050	 678.240050
13.500000	 678.625000	 678.625000
13.510000	 679.010050	 679.010050
13.520000	 679.395200	 679.395200
